VideoID,Title,Description,Comment,Preprocessed Comment,Sentiment,Polarity Score,Compound Score
cvL_R-KIK4U,IELTS WRITING TASK 2  |   Understand ALL  ielts essays with one topic #ielts #ieltspreparation,for writing classes 9821308449 --#IELTS ielts WRITING TASK 2 | agree or disagree ielts essay discuss both views advantages ...,"thanks a lot mam its very informative as well as very easy way to learn with you, may i know where is a 2nd part of it.",thanks lot mam informative well easy way learn may know 2nd part,Positive,"{'neg': 0.0, 'neu': 0.533, 'pos': 0.467, 'compound': 0.7845}",0.7845
cvL_R-KIK4U,IELTS WRITING TASK 2  |   Understand ALL  ielts essays with one topic #ielts #ieltspreparation,for writing classes 9821308449 --#IELTS ielts WRITING TASK 2 | agree or disagree ielts essay discuss both views advantages ...,WHAT ABOUT BODY PARA 1 &amp; 2..PLZ TELL ME WHERE I CAN FOUND IT?,body para 1 amp 2plz tell found,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
cvL_R-KIK4U,IELTS WRITING TASK 2  |   Understand ALL  ielts essays with one topic #ielts #ieltspreparation,for writing classes 9821308449 --#IELTS ielts WRITING TASK 2 | agree or disagree ielts essay discuss both views advantages ...,I do admire your creativity.,admire creativity,Positive,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6908}",0.6908
cvL_R-KIK4U,IELTS WRITING TASK 2  |   Understand ALL  ielts essays with one topic #ielts #ieltspreparation,for writing classes 9821308449 --#IELTS ielts WRITING TASK 2 | agree or disagree ielts essay discuss both views advantages ...,Thank you so much mam,thank much mam,Positive,"{'neg': 0.0, 'neu': 0.444, 'pos': 0.556, 'compound': 0.3612}",0.3612
cvL_R-KIK4U,IELTS WRITING TASK 2  |   Understand ALL  ielts essays with one topic #ielts #ieltspreparation,for writing classes 9821308449 --#IELTS ielts WRITING TASK 2 | agree or disagree ielts essay discuss both views advantages ...,Thanks for sharing this. Your page is very helpful,thanks sharing page helpful,Positive,"{'neg': 0.0, 'neu': 0.105, 'pos': 0.895, 'compound': 0.8176}",0.8176
cvL_R-KIK4U,IELTS WRITING TASK 2  |   Understand ALL  ielts essays with one topic #ielts #ieltspreparation,for writing classes 9821308449 --#IELTS ielts WRITING TASK 2 | agree or disagree ielts essay discuss both views advantages ...,Thanks ma,thanks,Positive,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404
cvL_R-KIK4U,IELTS WRITING TASK 2  |   Understand ALL  ielts essays with one topic #ielts #ieltspreparation,for writing classes 9821308449 --#IELTS ielts WRITING TASK 2 | agree or disagree ielts essay discuss both views advantages ...,Sis your explantion is famous way for learn beginer level of ielts wondarful,si explantion famous way learn beginer level ielts wondarful,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
cvL_R-KIK4U,IELTS WRITING TASK 2  |   Understand ALL  ielts essays with one topic #ielts #ieltspreparation,for writing classes 9821308449 --#IELTS ielts WRITING TASK 2 | agree or disagree ielts essay discuss both views advantages ...,Mam kya aap online classes lete ho,mam kya aap online class lete ho,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
cvL_R-KIK4U,IELTS WRITING TASK 2  |   Understand ALL  ielts essays with one topic #ielts #ieltspreparation,for writing classes 9821308449 --#IELTS ielts WRITING TASK 2 | agree or disagree ielts essay discuss both views advantages ...,"Where is the second part of the video? This video was very useful, Thanks alot.",second part video video useful thanks alot,Positive,"{'neg': 0.0, 'neu': 0.463, 'pos': 0.537, 'compound': 0.7003}",0.7003
cvL_R-KIK4U,IELTS WRITING TASK 2  |   Understand ALL  ielts essays with one topic #ielts #ieltspreparation,for writing classes 9821308449 --#IELTS ielts WRITING TASK 2 | agree or disagree ielts essay discuss both views advantages ...,Tnq madam❤️,tnq madam❤️,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
cvL_R-KIK4U,IELTS WRITING TASK 2  |   Understand ALL  ielts essays with one topic #ielts #ieltspreparation,for writing classes 9821308449 --#IELTS ielts WRITING TASK 2 | agree or disagree ielts essay discuss both views advantages ...,Thanks ❤❤,thanks ❤❤,Positive,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404
cvL_R-KIK4U,IELTS WRITING TASK 2  |   Understand ALL  ielts essays with one topic #ielts #ieltspreparation,for writing classes 9821308449 --#IELTS ielts WRITING TASK 2 | agree or disagree ielts essay discuss both views advantages ...,"This was incredibly helpful, Many thanks",incredibly helpful many thanks,Positive,"{'neg': 0.0, 'neu': 0.242, 'pos': 0.758, 'compound': 0.7397}",0.7397
cvL_R-KIK4U,IELTS WRITING TASK 2  |   Understand ALL  ielts essays with one topic #ielts #ieltspreparation,for writing classes 9821308449 --#IELTS ielts WRITING TASK 2 | agree or disagree ielts essay discuss both views advantages ...,You should give credit to E2 language because all these essay structure and questions from E2 IELTS by jay,give credit e2 language essay structure question e2 ielts jay,Positive,"{'neg': 0.0, 'neu': 0.776, 'pos': 0.224, 'compound': 0.3818}",0.3818
cvL_R-KIK4U,IELTS WRITING TASK 2  |   Understand ALL  ielts essays with one topic #ielts #ieltspreparation,for writing classes 9821308449 --#IELTS ielts WRITING TASK 2 | agree or disagree ielts essay discuss both views advantages ...,Sleeping?😢,sleeping😢,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
cvL_R-KIK4U,IELTS WRITING TASK 2  |   Understand ALL  ielts essays with one topic #ielts #ieltspreparation,for writing classes 9821308449 --#IELTS ielts WRITING TASK 2 | agree or disagree ielts essay discuss both views advantages ...,"How fees for only for GT written,i want to attend only writing class on line",fee gt writteni want attend writing class line,Positive,"{'neg': 0.0, 'neu': 0.638, 'pos': 0.362, 'compound': 0.34}",0.34
cvL_R-KIK4U,IELTS WRITING TASK 2  |   Understand ALL  ielts essays with one topic #ielts #ieltspreparation,for writing classes 9821308449 --#IELTS ielts WRITING TASK 2 | agree or disagree ielts essay discuss both views advantages ...,I am always follow your teaching.,always follow teaching,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
cvL_R-KIK4U,IELTS WRITING TASK 2  |   Understand ALL  ielts essays with one topic #ielts #ieltspreparation,for writing classes 9821308449 --#IELTS ielts WRITING TASK 2 | agree or disagree ielts essay discuss both views advantages ...,Agree or disagree main appne (much &#39;more&#39; )ku cut kiye . Fir read kyun karte hain.,agree disagree main appne much 39more39 ku cut kiye fir read kyun karte hain,Negative,"{'neg': 0.258, 'neu': 0.604, 'pos': 0.137, 'compound': -0.296}",-0.296
cvL_R-KIK4U,IELTS WRITING TASK 2  |   Understand ALL  ielts essays with one topic #ielts #ieltspreparation,for writing classes 9821308449 --#IELTS ielts WRITING TASK 2 | agree or disagree ielts essay discuss both views advantages ...,"Its helpful videos a lot , mam can you giving tips on general training.",helpful video lot mam giving tip general training,Positive,"{'neg': 0.0, 'neu': 0.536, 'pos': 0.464, 'compound': 0.6369}",0.6369
cvL_R-KIK4U,IELTS WRITING TASK 2  |   Understand ALL  ielts essays with one topic #ielts #ieltspreparation,for writing classes 9821308449 --#IELTS ielts WRITING TASK 2 | agree or disagree ielts essay discuss both views advantages ...,Mam we use templates in writing task 2 pls tell me mam,mam use template writing task 2 pls tell mam,Positive,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.0772}",0.0772
cvL_R-KIK4U,IELTS WRITING TASK 2  |   Understand ALL  ielts essays with one topic #ielts #ieltspreparation,for writing classes 9821308449 --#IELTS ielts WRITING TASK 2 | agree or disagree ielts essay discuss both views advantages ...,😍,😍,Neutral,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0
cvL_R-KIK4U,IELTS WRITING TASK 2  |   Understand ALL  ielts essays with one topic #ielts #ieltspreparation,for writing classes 9821308449 --#IELTS ielts WRITING TASK 2 | agree or disagree ielts essay discuss both views advantages ...,Good mam,good mam,Positive,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404
cvL_R-KIK4U,IELTS WRITING TASK 2  |   Understand ALL  ielts essays with one topic #ielts #ieltspreparation,for writing classes 9821308449 --#IELTS ielts WRITING TASK 2 | agree or disagree ielts essay discuss both views advantages ...,"Ma&#39;am I have a doubt. The third sentence falls under &#39;memorized sentence&#39; which the IDP does not encourage. Besides, what about writing a thesis statement? Could you clarify these?",ma39am doubt third sentence fall 39memorized sentence39 idp encourage besides writing thesis statement could clarify,Positive,"{'neg': 0.131, 'neu': 0.628, 'pos': 0.241, 'compound': 0.2732}",0.2732
cvL_R-KIK4U,IELTS WRITING TASK 2  |   Understand ALL  ielts essays with one topic #ielts #ieltspreparation,for writing classes 9821308449 --#IELTS ielts WRITING TASK 2 | agree or disagree ielts essay discuss both views advantages ...,Ma’am is there no difference between problems and causes ?,’ difference problem cause,Negative,"{'neg': 0.574, 'neu': 0.426, 'pos': 0.0, 'compound': -0.4019}",-0.4019
cvL_R-KIK4U,IELTS WRITING TASK 2  |   Understand ALL  ielts essays with one topic #ielts #ieltspreparation,for writing classes 9821308449 --#IELTS ielts WRITING TASK 2 | agree or disagree ielts essay discuss both views advantages ...,Good effort and straightforward,good effort straightforward,Positive,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404
cvL_R-KIK4U,IELTS WRITING TASK 2  |   Understand ALL  ielts essays with one topic #ielts #ieltspreparation,for writing classes 9821308449 --#IELTS ielts WRITING TASK 2 | agree or disagree ielts essay discuss both views advantages ...,Explain in simple way <br>very effective videos for those who are beginner and planning to take  ielts exam .. she interpret the same questions in different essay questions type.. thanks for this very informative video.. keep  on upload such type of videos ..,explain simple way brvery effective video beginner planning take ielts exam interpret question different essay question type thanks informative video keep upload type video,Positive,"{'neg': 0.0, 'neu': 0.786, 'pos': 0.214, 'compound': 0.7184}",0.7184
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",Anyone from FEA??,anyone fea,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...","Thank you for your wonderful classes, it&#39;s great help for me. ❤",thank wonderful class it39s great help ❤,Positive,"{'neg': 0.0, 'neu': 0.133, 'pos': 0.867, 'compound': 0.9186}",0.9186
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",HAII SAYA SYUKRI DARI PIS,haii saya syukri dari pi,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",I really learned a lot from engvid. Thank you.,really learned lot engvid thank,Positive,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.3612}",0.3612
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",I think this video is not for my level. I came away with zero benefit. Thank you.,think video level came away zero benefit thank,Positive,"{'neg': 0.0, 'neu': 0.522, 'pos': 0.478, 'compound': 0.6705}",0.6705
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",Any Sir Aziz Student here?,sir aziz student,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",Who come from Fea class,come fea class,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",😢😢😂😂,😢😢😂😂,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",Bro is not Barack Obama,bro barack obama,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",Anyone from English class huh ?,anyone english class huh,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",thanks a lot 🎉🎉,thanks lot 🎉🎉,Positive,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...","How wonderful to see all of you there! Actually, I know you as I am watching your videos",wonderful see actually know watching video,Positive,"{'neg': 0.0, 'neu': 0.575, 'pos': 0.425, 'compound': 0.5719}",0.5719
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",I am a beginner but I am continuing to learn English,beginner continuing learn english,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",I will be freaking out if I enter into this room of 5 extraordinary awesome familiar faces are pretending a well organized performance lesson. 😂😂,freaking enter room 5 extraordinary awesome familiar face pretending well organized performance lesson 😂😂,Positive,"{'neg': 0.144, 'neu': 0.464, 'pos': 0.392, 'compound': 0.5859}",0.5859
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...","OMG!! I´ve never thought to see my favorites teachers in the same video,  I felt like multiverse.",omg i´ve never thought see favorite teacher video felt like multiverse,Neutral,"{'neg': 0.177, 'neu': 0.644, 'pos': 0.179, 'compound': 0.0052}",0.0052
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",So perfect👏👏👌,perfect👏👏👌,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",Seen 😢,seen 😢,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",That is great news <br>Thank you so much,great news brthank much,Positive,"{'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.6249}",0.6249
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",Let me finish! ( Emotional damage 💔,let finish emotional damage 💔,Negative,"{'neg': 0.471, 'neu': 0.294, 'pos': 0.235, 'compound': -0.3818}",-0.3818
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",Sound is not effective mam,sound effective mam,Positive,"{'neg': 0.0, 'neu': 0.392, 'pos': 0.608, 'compound': 0.4767}",0.4767
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",Sit down with my daughters family it’s Matthew Novakoski and have some pizza and let them know what dough coyn and Sloan stoteken has bin doing with laura falco ransomed Matthew Novakoski behinds everybody’s back and kept Matthew Novakoski on this when everybody got false information about me 🦸🐻❤🙏✝️🦅,sit daughter family ’ matthew novakoski pizza let know dough coyn sloan stoteken bin laura falco ransomed matthew novakoski behind everybody ’ back kept matthew novakoski everybody got false information 🦸🐻❤🙏✝️🦅,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",Hoi lars,hoi lars,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",good english,good english,Positive,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...","Wooooooow, if you come to cn, you must be a excellent English teacher… so great you are!❤",wooooooow come cn must excellent english teacher… great are❤,Positive,"{'neg': 0.0, 'neu': 0.473, 'pos': 0.527, 'compound': 0.8316}",0.8316
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",I&#39;ll...,i39ll,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",Fea wale like karo,fea wale like karo,Positive,"{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.3612}",0.3612
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",Thank you Rebecca and all teachers wich showed us how the discussion might be!,thank rebecca teacher wich showed u discussion might,Positive,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}",0.3612
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",thankyou so much for this!,thankyou much,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",thank you teacher,thank teacher,Positive,"{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.3612}",0.3612
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...","Rebecca... I would like to use this video using link into a module on how to start a discussion, so that more students can view this video. Is it possible?",rebecca would like use video using link module start discussion student view video possible,Positive,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3612}",0.3612
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...","Teacher Rebecca. Great link! Challenging!  Watching this link, and focusing on the main points analyzed by you, teacher, it&#39;s was great!  This adds a lot to my study. As students, we need to know how to apply what we learn.  Meetings, work and informal moments require our communication skills, this was a great example that you gave to us. Thank you very much. Norma Lucia, Brasil.",teacher rebecca great link challenging watching link focusing main point analyzed teacher it39s great add lot study student need know apply learn meeting work informal moment require communication skill great example gave u thank much norma lucia brasil,Positive,"{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.9468}",0.9468
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",Thank you so much for your efforts to help us understand what you teache. It is a good idea.,thank much effort help u understand teache good idea,Positive,"{'neg': 0.0, 'neu': 0.382, 'pos': 0.618, 'compound': 0.7964}",0.7964
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...","I had a GD so i watched this video and learned. I went in GD and someone snubbed me while i was talking and i said “Let me complete please”<br><br>I failed GD, asked feedback and they said you were rude and you said to other participant “let me complete “<br><br>Careful what you’re taught here.",gd watched video learned went gd someone snubbed talking said “ let complete please ” brbri failed gd asked feedback said rude said participant “ let complete “ brbrcareful ’ taught,Negative,"{'neg': 0.277, 'neu': 0.655, 'pos': 0.068, 'compound': -0.7906}",-0.7906
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...","I want to next session on another topic  can u plz ,next level gd i like it❤️❤️",want next session another topic u plz next level gd like it❤️❤️,Positive,"{'neg': 0.0, 'neu': 0.611, 'pos': 0.389, 'compound': 0.4767}",0.4767
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",Thank s for a anthor lesson s i like ur presentation,thank anthor lesson like ur presentation,Positive,"{'neg': 0.0, 'neu': 0.444, 'pos': 0.556, 'compound': 0.6124}",0.6124
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",Thank You 🙂,thank 🙂,Positive,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3612}",0.3612
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",Amazing video ❤️❤️❤️❤️🥰,amazing video ❤️❤️❤️❤️🥰,Positive,"{'neg': 0.0, 'neu': 0.345, 'pos': 0.655, 'compound': 0.5859}",0.5859
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...","Hello, I&#39;m Richmond S.P. Leesalah from Liberia, I like your teachings how can you connect me I one be part of your classes? studying online is not bag, but is difficult for me I can afford data everyday that one of my problems. Two if I know ur schedule I will plan to be part of your classes.thank you for the lessons I really like it I&#39;m trying to build up my English speaking knowledge on ur lessons I wish I have data all times!!!",hello i39m richmond sp leesalah liberia like teaching connect one part class studying online bag difficult afford data everyday one problem two know ur schedule plan part classesthank lesson really like i39m trying build english speaking knowledge ur lesson wish data time,Positive,"{'neg': 0.104, 'neu': 0.741, 'pos': 0.154, 'compound': 0.3612}",0.3612
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",Yes yes,yes yes,Positive,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6597}",0.6597
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",Thank You<br>helpfull,thank youbrhelpfull,Positive,"{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.3612}",0.3612
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",Great job,great job,Positive,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",Avengers Assemble,avenger assemble,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",Thank you!🥰❤️❤️❤️,thank you🥰❤️❤️❤️,Positive,"{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.3612}",0.3612
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",Wonderful discussion I like it,wonderful discussion like,Positive,"{'neg': 0.0, 'neu': 0.139, 'pos': 0.861, 'compound': 0.7351}",0.7351
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",Rebaka so awesome. 😘,rebaka awesome 😘,Positive,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...","As far as I&#39;m concerned it&#39;s a fascinating   and a viable option to refer  essential  Expression and phrases ,your Sincerely madam",far i39m concerned it39s fascinating viable option refer essential expression phrase sincerely madam,Positive,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.765}",0.765
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",All my besties in one.,besties one,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",I am a teacher too <br>I am teaching children for free,teacher bri teaching child free,Positive,"{'neg': 0.0, 'neu': 0.548, 'pos': 0.452, 'compound': 0.5106}",0.5106
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",Good,good,Positive,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",Adam,adam,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...","English is one of the easiest language in the world , Cause if you make mistakes or wrong the meaning still understand to the other...",english one easiest language world cause make mistake wrong meaning still understand,Negative,"{'neg': 0.318, 'neu': 0.52, 'pos': 0.162, 'compound': -0.4019}",-0.4019
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",This is very useful video for me thanks for you Madam,useful video thanks madam,Positive,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.7003}",0.7003
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...","Well, I must say this video could have been better produced because I couldn&#39;t understand all members of the discussion group. I think their voices were not perfectly recorded by a mobile phone - I suppose that would have been the audio source used on. I claim that the idea for the video argument was great, but the output was not so, unfortunately.",well must say video could better produced couldn39t understand member discussion group think voice perfectly recorded mobile phone suppose would audio source used claim idea video argument great output unfortunately,Positive,"{'neg': 0.116, 'neu': 0.569, 'pos': 0.315, 'compound': 0.8555}",0.8555
YY2yjEEoB3U,How to discuss a topic in a group,"Five English teachers come together to show you how to discuss a topic in a group. You'll learn how to give your opinion, interrupt ...",😂😂😂,😂😂😂,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
