VideoID,Title,Description,Comment,Polarity Score,Sentiment
AqoPQHAHbdk,Mike Tyson vs. Jake Paul.,mlb #baseball #sports #shorts #viralshort #viralshorts #viralvideo Shop now at PitchingNinja.com ! Follow on social media!,Mike can&#39;t throw a baseball and Jake can&#39;t swing a bat,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
AqoPQHAHbdk,Mike Tyson vs. Jake Paul.,mlb #baseball #sports #shorts #viralshort #viralshorts #viralvideo Shop now at PitchingNinja.com ! Follow on social media!,Jake might want to break out an NES if he wants a chance of beating Mike.,"{'neg': 0.164, 'neu': 0.656, 'pos': 0.18, 'compound': -0.1779}",Negative
AqoPQHAHbdk,Mike Tyson vs. Jake Paul.,mlb #baseball #sports #shorts #viralshort #viralshorts #viralvideo Shop now at PitchingNinja.com ! Follow on social media!,I’m don’t with these washed up athletes trying to gain fame by hyping their fan base.  I don’t want to see any media or social media outlet giving any attention to them! They played everyone into thinking that they are relevant.  No thank you!,"{'neg': 0.04, 'neu': 0.637, 'pos': 0.323, 'compound': 0.9272}",Positive
AqoPQHAHbdk,Mike Tyson vs. Jake Paul.,mlb #baseball #sports #shorts #viralshort #viralshorts #viralvideo Shop now at PitchingNinja.com ! Follow on social media!,lol! Nice swing Jake!,"{'neg': 0.0, 'neu': 0.244, 'pos': 0.756, 'compound': 0.7339}",Positive
AqoPQHAHbdk,Mike Tyson vs. Jake Paul.,mlb #baseball #sports #shorts #viralshort #viralshorts #viralvideo Shop now at PitchingNinja.com ! Follow on social media!,Knockout ❌ Strikeout ✅,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
AqoPQHAHbdk,Mike Tyson vs. Jake Paul.,mlb #baseball #sports #shorts #viralshort #viralshorts #viralvideo Shop now at PitchingNinja.com ! Follow on social media!,The woman&#39;s boxing match was infinitely better than Paul vs. Tyson,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4404}",Positive
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",There is no post fight press conference.  This video was made by a Liar.,"{'neg': 0.448, 'neu': 0.552, 'pos': 0.0, 'compound': -0.7964}",Negative
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",iron mike ali evander lennox foreman  therye legends of the sport staged or not staged old or not old iron mike tyson is a Legendary boxer his poor performance in the ring  shouldnt be ridiculed but instead should praised how many other boxers do you know that would step in the ring at 58 years old against a young guy like paul <br> thats true dedication to your craft  <br>Long live the champ the legend iron mike tyson,"{'neg': 0.023, 'neu': 0.786, 'pos': 0.19, 'compound': 0.9423}",Positive
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",Money grabbing clown show,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",Yeah exactly  .. all of mike Tysons  training videos  he has made before  the fight mike was so advancing and fast when he was punching he was in attack  mode . ..he was moving like a machine. Until they both got on the ring ..it&#39;s funny how society  is going to come up with there fairy tale scandle .I wouldn&#39;t wanna pay that good money  for a match that is  being rigged.   knowing  that a guy moved and punched faster then what he actually  did . How long did they both train for exactly ....but they did good 👍 ..might as well the money&#39;s good.. rigged money 💰. ...from the scandalized society,"{'neg': 0.099, 'neu': 0.775, 'pos': 0.126, 'compound': 0.5267}",Positive
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...","It&#39;s a shame we didn&#39;t get to see Tyson really go to work and beat Jake like he shoulda but he got offered a lot of money to throw this fight because I have never seen Tyson do so little fighting in a match before. But he saw a good deal and took it, good for him he made money and that was the end goal for him. He is getting older and  fights aren&#39;t ever month for him anymore so he wants to set up his family and himself for life and he did that. Good on you Tyson but I really wanted you to beat Jake down like Iron Mike would in the early days.","{'neg': 0.098, 'neu': 0.776, 'pos': 0.126, 'compound': 0.575}",Positive
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",Good breakdown,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",Positive
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",Mike is laughing all the way to the bank. Shows.,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4939}",Positive
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",clickbait.....,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",lot of suckers punched 😂😂😂😂😂😂😂😂😂😂😂,"{'neg': 0.452, 'neu': 0.548, 'pos': 0.0, 'compound': -0.5106}",Negative
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",Tyson made $20 Mil on that fight. He knew what he was doing.,"{'neg': 0.178, 'neu': 0.822, 'pos': 0.0, 'compound': -0.3818}",Negative
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",&quot;He knows how to pick his fights&quot; yea against retired fighters and basketball players 😂,"{'neg': 0.085, 'neu': 0.915, 'pos': 0.0, 'compound': -0.0516}",Negative
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",Netflix should have given Mike Tyson 40 Million for a Documentary.  This fight was a disgrace to the legend. Mike is still the champ.,"{'neg': 0.208, 'neu': 0.681, 'pos': 0.111, 'compound': -0.4019}",Negative
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",mike in his training videos he was more intense than this fight😂 scripted,"{'neg': 0.0, 'neu': 0.883, 'pos': 0.117, 'compound': 0.1513}",Positive
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",Dang this was also in the script ik he wanted that money😂,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",nice  click bait u got me.,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.4215}",Positive
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",Between modern boxing this a sad day for the spot.. we&#39;ll done all promote to a sport .. rip,"{'neg': 0.171, 'neu': 0.707, 'pos': 0.122, 'compound': -0.2558}",Negative
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",Did you guys see Gronkowski’s comment last night during the Tyson fight when Gronk was next to Shaq the giant pedo? Gronk joked about he was going to put NBA vs NFL fights and DO IT ALL FOR MONEY hahahha Shaq him and the reporters knew instantly and paused because Gronk just gave out their secret that the Tyson and Paul fight was just a show put on for money! 😂😂😂😂😂they all felt the guilt of Jesus Christ come down on them in that moment. The girl reporter on the right quickly listened to her earpiece where her manager said change the subject don’t expose what Gronk just said 😂😂😂😂😂😂😂 they are all going to The Pit. Jesus Christ is watching them,"{'neg': 0.092, 'neu': 0.89, 'pos': 0.018, 'compound': -0.8221}",Negative
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",this report is cheaper than the fight,"{'neg': 0.302, 'neu': 0.698, 'pos': 0.0, 'compound': -0.3818}",Negative
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",Unbelievable ... It was like Jake Paul fighting his grandfather. IDU why Jake Paul wanted to do this... Shameful!                            Love Myke Tyson!,"{'neg': 0.179, 'neu': 0.535, 'pos': 0.286, 'compound': 0.5242}",Positive
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",Next Jake Paul vs Benyamin netanyahu,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",He&#39;s tearing up after seeing that 20 million.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",He wasn’t humiliated! He’s a LEGEND!! 🙌🏼🙌🏼🙌🏼,"{'neg': 0.396, 'neu': 0.604, 'pos': 0.0, 'compound': -0.5067}",Negative
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",Netflix apparently needed the traffic. This was painful.,"{'neg': 0.293, 'neu': 0.707, 'pos': 0.0, 'compound': -0.4404}",Negative
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",i cried too... i lost a 1000 euro bet,"{'neg': 0.551, 'neu': 0.449, 'pos': 0.0, 'compound': -0.5994}",Negative
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",Hey I think Mike Tyson show <br><br>The whole world  that he gave <br><br>His best trying to win <br><br>Iron. Mike Tyson. God bless <br><br>And don&#39;t you forget <br><br>He is 58  years old,"{'neg': 0.048, 'neu': 0.628, 'pos': 0.324, 'compound': 0.9001}",Positive
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",Whos ever really liked mike tyson. Hes an excuse always has been.,"{'neg': 0.0, 'neu': 0.695, 'pos': 0.305, 'compound': 0.5256}",Positive
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",Logan Paul would have never said that to the real man Tyson was at his age....JustSaying,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",Fake fight...Mike was disappointed in his participation in this nonsense,"{'neg': 0.571, 'neu': 0.429, 'pos': 0.0, 'compound': -0.8528}",Negative
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...","The effort we seen from sparring 3 months ago, To now. This doesn&#39;t make sense, Yes he might be old. But 3 months ago the man was a savage on the spar. So why wasn&#39;t he this night?.","{'neg': 0.103, 'neu': 0.849, 'pos': 0.048, 'compound': -0.4854}",Negative
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...","This is the worst boxing channel ever lol, pure clickbait BS, you&#39;re the MrBossFTW of boxing","{'neg': 0.196, 'neu': 0.67, 'pos': 0.134, 'compound': -0.3182}",Negative
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",&quot;Pride cometh before a fall.&quot;,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...","These are exhibitions and are fake. You can’t put athletes in the ring mismatched like this. Ignoring age, weight class, is ridiculous. Comedian Shuler King said it best, “You don’t knock out the man paying you twenty million dollars!”","{'neg': 0.17, 'neu': 0.643, 'pos': 0.187, 'compound': 0.2185}",Positive
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",27 Year Old Jake Paul could never see 27 Year Old Mike Tyson 💯,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",CRYING AGAIN...GIVE PPL THEIR MONEY BACK SCUMBAG,"{'neg': 0.593, 'neu': 0.407, 'pos': 0.0, 'compound': -0.8074}",Negative
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",Publicity stunt.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",Dude Tyson is a legend Jake is blessed to even have the opportunity. I guarenteed they low key hit mad love for eachother,"{'neg': 0.165, 'neu': 0.497, 'pos': 0.339, 'compound': 0.765}",Positive
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",SMH,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3182}",Negative
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",Would like to know what&#39;s up with that knee during fight night. I hurt my big toe once and a guy on my level beat the living crap out of me because my movement was impaired,"{'neg': 0.209, 'neu': 0.73, 'pos': 0.061, 'compound': -0.7269}",Negative
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",It should surprise no one that the fight was no different than a pro wrestling match.,"{'neg': 0.348, 'neu': 0.547, 'pos': 0.104, 'compound': -0.5994}",Negative
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",Jake Paul V Mohammed Ali,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",Mike needed the money too secure he&#39;s children future.  He doesn&#39;t care about anything else 😂,"{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.6808}",Positive
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",I bet someone will make Jake pay dearly for that fight. Either in the ring or on the streets!!! Bet,"{'neg': 0.206, 'neu': 0.676, 'pos': 0.118, 'compound': -0.2677}",Negative
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",It was a fake fight,"{'neg': 0.74, 'neu': 0.26, 'pos': 0.0, 'compound': -0.6908}",Negative
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",Tyson had nothing 4 years ago against Roy Jones. Only an idiot could expect more at 58.,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.5106}",Negative
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",Mike showed his age. Jake paul has shown upmost respect. Hard to watch and jake paul knew he was struggling. Humble guy,"{'neg': 0.16, 'neu': 0.722, 'pos': 0.118, 'compound': -0.0258}",Neutral
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...","I hope this will be the humbling downfall for JP.<br>Maybe they pressed MT right before the fight, and it wasn&#39;t a both side planned staged show.","{'neg': 0.095, 'neu': 0.8, 'pos': 0.105, 'compound': 0.0772}",Positive
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",Lets make Jake Paul fight Viddal Riley next,"{'neg': 0.271, 'neu': 0.729, 'pos': 0.0, 'compound': -0.3818}",Negative
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...","Mikey looked geriatric, Paul looked pathetic again. At least serrano had a real fight😂","{'neg': 0.236, 'neu': 0.764, 'pos': 0.0, 'compound': -0.5719}",Negative
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",mike didnt look well i think that he gad a stroke back in july he didnt look well,"{'neg': 0.206, 'neu': 0.794, 'pos': 0.0, 'compound': -0.3875}",Negative
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",it looked likee mike might phave suffered a stroke bpack in jully he really didnt look like he was well,"{'neg': 0.235, 'neu': 0.676, 'pos': 0.089, 'compound': -0.5383}",Negative
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",should bite your gloves mike u should have bit Jake ear 😅,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",People go on about him biting his gloves have never seen Mike Tyson in a boxing ring. Tyson lost because he gains nothing from winning,"{'neg': 0.178, 'neu': 0.737, 'pos': 0.084, 'compound': -0.3971}",Negative
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...","I don’t feel shit, money grab. Glad Mike Grabbed a bunch of","{'neg': 0.247, 'neu': 0.548, 'pos': 0.205, 'compound': -0.1531}",Negative
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...","Even tho im a nobody and it doesnt matter what i gotta say.. I still need to say i lost all respect i had for this man and have no sympathy for him for stooping so low and giving that paul clown attention and letting him continue ruining the sport. Anyone that actually watches his fights no matter if yall just watching to see him get knocked out or even worse actually supporting him are the reason he keeps getting away with what he&#39;s doing. Tyson had no business being in there, if he wanted to do it for money, he shouldve gotten in there with another respected boxer. The fact that this clown paul is the face of this sport is just sad to see....","{'neg': 0.172, 'neu': 0.729, 'pos': 0.099, 'compound': -0.7525}",Negative
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",A disgrace to the sport of boxing,"{'neg': 0.39, 'neu': 0.61, 'pos': 0.0, 'compound': -0.4939}",Negative
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",They might do time for this !!!<br>Jake bet a ton of dough on himself <br>Unless that’s a lie <br>But the betting sites ain’t gonna be happy if they lost their ass,"{'neg': 0.184, 'neu': 0.715, 'pos': 0.102, 'compound': -0.4545}",Negative
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",Jake vs Tate?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",Mike WAS a great house name<br> just killed of that brand by taking that fight it was pure FAKE 👎,"{'neg': 0.377, 'neu': 0.482, 'pos': 0.141, 'compound': -0.7804}",Negative
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",I think it was fantastic!! At 58 Mike Tyson wAs still somewhere and did something very few will ever experience. He proved to himself he&#39;s still Gods special Pitbull. ❤,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.7835}",Positive
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",This match is a shame in human history. Once again we humans are capable to reach the lowest level for the money and fame.,"{'neg': 0.188, 'neu': 0.594, 'pos': 0.218, 'compound': -0.0258}",Neutral
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...","It was a show match not boxing, a shame an legend like mike would agree to that. Cannot respect him like berfore.","{'neg': 0.093, 'neu': 0.543, 'pos': 0.364, 'compound': 0.7579}",Positive
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",They taking away from the skills of Jake .❤🎉,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",He beat FLOYD&#39;S ASS<br>GUYS IT&#39;S<br>AN EXHIBITIONIST GET OVER IT,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...","Damn<br>Tyson really did not care for it, which is good for jake. Jake got spared and tyson got a quick buck<br>This fight will be forever remembered as a rigged fight","{'neg': 0.29, 'neu': 0.63, 'pos': 0.079, 'compound': -0.7712}",Negative
a_dpHeYgtvg,Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview,"Mike Tyson TEARED UP After LOSS To Jake Paul In Post Fight Interview On The FIGHT TODAY channel, We aim to create ...",I can&#39;t wait for jake paul vs the skeleton of Muhammad Ali,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
